"atoll_schema","site_version","site_name","fuze_site_id","site_record_id","latitude_degrees","longitude_degrees","street_address","city","county","state","zip_code","sector","azimuth","antenna_model","antenna_manufacturer","antenna_max_gain","antenna_centerline","lte_market","enodeb_id","max_power","main_propagation_model","radio_manufacturer","radio_model","extended_calculation_radius","enodeb_eutrancellfdd","channel_number","pci","antenna_h_bw","mechanical_tilt","electrical_tilt","ret","altitude_amsl","tac","cell_id","technology","band_class","trans_cell_type","site_record_name","site_number","site_code","location_name","fips_county_code","search_ring_id","peoplesoft_location_code","site_on_air_date","c_ran_hub_name","address_description","network_territory","network_market","network_sub_market","network_local_market","site_altitude_amsl","site_surveyed_altitude_amsl","site_support_structure_height","site_structure_type","temporary_site","lra_partner","network_extender_capable","spm_project_id","band_info","channel_bw","combined_cell_code","antenna_latitude","antenna_longitude","number_of_tx_antenna_ports","number_of_rx_antenna_ports","tx_record_id","xmtr_location","duplex_type","coverage_type","threshold","fcc_market_number","sum"
albuquerque,"0000",NM4_NAMBE,"355406","101933","35.84858555",-105.9926,"32 Arroyo Cuyamungue Rd",Santa Fe,Santa Fe,NM,"87506","2","170",SBNHH-1D85C_PORT 3 - +45_02DT_1950 ,ANDREW,"15.297","249","025","025533","47.7815125038364",WPM_RU_HILLY_AZNM_15M_AWS_052215_PHO,Nokia,RRH2x60-1900A-4R,"99.99975145152311","025533_2_4","975","217","79","0","2.0","2","","6404","24",LTE,PCS,Macro,"0533 NM4_NAMBE (STA-0000)","0533",STA,NM4_NAMBE,"35049","","144270","","",Cuyamunge Arroyo,South Central/South East,South Central,Southwest,Albuquerque,"","6138.2","250.000008","",No,None (VZW Owned),Yes,"",B2_5MHz_975,"5","025","35.84859",-105.9926,"2","4","108947",,,,,,1.8789858003377753E8
albuquerque,"0000",NM4_NAMBE,"355406","101933","35.84858555",-105.9926,"32 Arroyo Cuyamungue Rd",Santa Fe,Santa Fe,NM,"87506","3","268",SBNHH-1D85C_PORT 3 - +45_03DT_1950 ,ANDREW,"15.276","249","025","025533","47.7815125038364",WPM_RU_HILLY_AZNM_15M_AWS_052215_PHO,Nokia,RRH2x60-1900A-4R,"99.99975145152311","025533_3_4","975","218","79.75","0","3.0","3","","6404","34",LTE,PCS,Macro,"0533 NM4_NAMBE (STA-0000)","0533",STA,NM4_NAMBE,"35049","","144270","","",Cuyamunge Arroyo,South Central/South East,South Central,Southwest,Albuquerque,"","6138.2","250.000008","",No,None (VZW Owned),Yes,"",B2_5MHz_975,"5","025","35.84859",-105.9926,"2","4","108948",,,,,,5.2070870560034347E8
albuquerque,"0000",NM1_WINGATE,"355626","101503","35.631647",-108.958094,"Mile Post 5.7, State Highway 264",Gallup,McKinley,NM,"87301","2","180",SBNHH-1D85C_PORT 3 - +45_00DT_2155 ,ANDREW,"15.562","162","025","025618","49.0308998699194",WPM_RU_HILLY_AZNM_15M_AWS_052215_PHO,"",Unknown,"99.99975145152311","025618_2_2","2125","40","81.75","0","0.0","0","7112.81846908","6405","22",LTE,AWS,Macro,"0618 NM1_WINGATE (STA-0000)","0618",STA,NM1_WINGATE,"35031","","166713","","","",South Central/South East,South Central,Southwest,Albuquerque,"7112.81846908","7091","186.000005952","",No,None (VZW Owned),Yes,"2064776",B4_15MHz_2125,"15","025","35.631647",-108.958094,"2","4","108955",,,,,,1.1091884871547794E9
albuquerque,"0000",NM1_WINGATE,"355626","101503","35.631647",-108.958094,"Mile Post 5.7, State Highway 264",Gallup,McKinley,NM,"87301","3","270",SBNHH-1D85C_PORT 1 - +45_00DT_0752 ,ANDREW,"13.294","162","025","025618","46.0205999132796",WPM_RU_HILLY_AZNM_15M_700_052215_PHO,"",Unknown,"99.99975145152311","025618_3","5230","41","78.25","0","0.0","0","7112.81846908","6405","3",LTE,"700",Macro,"0618 NM1_WINGATE (STA-0000)","0618",STA,NM1_WINGATE,"35031","","166713","","","",South Central/South East,South Central,Southwest,Albuquerque,"7112.81846908","7091","186.000005952","",No,None (VZW Owned),Yes,"2064776",B13_10MHz_5230,"10","025","35.631647",-108.958094,"2","2","108956",,,,,,5.953013671629103E8
albuquerque,"0000",NM1_WINGATE,"355626","101503","35.631647",-108.958094,"Mile Post 5.7, State Highway 264",Gallup,McKinley,NM,"87301","3","270",SBNHH-1D85C_PORT 3 - +45_00DT_2155 ,ANDREW,"15.562","162","025","025618","49.0308998699194",WPM_RU_HILLY_AZNM_15M_AWS_052215_PHO,"",Unknown,"99.99975145152311","025618_3_2","2125","41","81.75","0","0.0","0","7112.81846908","6405","32",LTE,AWS,Macro,"0618 NM1_WINGATE (STA-0000)","0618",STA,NM1_WINGATE,"35031","","166713","","","",South Central/South East,South Central,Southwest,Albuquerque,"7112.81846908","7091","186.000005952","",No,None (VZW Owned),Yes,"2064776",B4_15MHz_2125,"15","025","35.631647",-108.958094,"2","4","108957",,,,,,2.9563998522110766E8
albuquerque,"0000",ELP_SAUL,"2394679","101921","31.781536",-106.286308,"2867 Saul Kleinfeld Dr",El Paso,El Paso,TX,"79936","2","120",QS8658-3_2100MHZ_03DT_PORT5 ,QUINTEL USA INC,"15.566","62","026","026143","47.7815125038364",WPM_SU_LCR_ELP_TALL_AWS_083016_ALB,Nokia,UHIC B4 RRH 2x60-4R,"29.999801161218485","026143_2_2","2125","283","62.25","4","3.0","3","3996.06312","6657","22",LTE,AWS,Macro,"0143 ELP_SAUL (STA-0000)","0143",STA,ELP_SAUL - ELP Saul - Alt 1,"48141","","289558","10/23/2015","","",South Central/South East,South Central,Southwest,El Paso,"3996.06312","0","0","",No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","8","31.781536",-106.286308,"2","4","108961",,,,,,3.377349934532955E7
albuquerque,"0000",ELP_SAUL,"2394679","101921","31.781536",-106.286308,"2867 Saul Kleinfeld Dr",El Paso,El Paso,TX,"79936","3","240",QS8658-3_757MHZ_03DT_PORT1 ,QUINTEL USA INC,"12.682","62","026","026143","46.0205999132796",WPM_SU_LCR_ELP_TALL_700_083016_ALB,Nokia,UHBA B13 RRH 4x30,"29.999801161218485","026143_3","5230","284","61","3","3.0","3","3996.06312","6657","3",LTE,"700",Macro,"0143 ELP_SAUL (STA-0000)","0143",STA,ELP_SAUL - ELP Saul - Alt 1,"48141","","289558","10/23/2015","","",South Central/South East,South Central,Southwest,El Paso,"3996.06312","0","0","",No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","6","31.781536",-106.286308,"2","2","108963",,,,,,5.646213219632664E8
albuquerque,"0000",ELP_SAUL,"2394679","101921","31.781536",-106.286308,"2867 Saul Kleinfeld Dr",El Paso,El Paso,TX,"79936","3","240",QS8658-3_2100MHZ_02DT_PORT5 ,QUINTEL USA INC,"15.443","62","026","026143","47.7815125038364",WPM_SU_LCR_ELP_TALL_AWS_083016_ALB,Nokia,UHIC B4 RRH 2x60-4R,"29.999801161218485","026143_3_2","2125","284","62.5","3","2.0","2","3996.06312","6657","32",LTE,AWS,Macro,"0143 ELP_SAUL (STA-0000)","0143",STA,ELP_SAUL - ELP Saul - Alt 1,"48141","","289558","10/23/2015","","",South Central/South East,South Central,Southwest,El Paso,"3996.06312","0","0","",No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","8","31.781536",-106.286308,"2","4","108966",,,,,,2.8838190776040975E7
albuquerque,"0000",NM5_VICTORIO-PEAK,"355611","101014","32.207307",-108.126505,one mi S of Int 10 & 2.8 mi SW of Gage,Gage,Luna,NM,"88030","1","60",QXW-638063160-DP-EDIN ,AMPHENOL,"15.5","77.9","026","026510","46",WPM_RU_AZNM_15M_700_052215_PHO,"",Unknown,"99.99975145152311","026510_1","5230","366","70.75","0","0.0","","5136.14189664","6658","1",LTE,"700",Macro,"0510 NM5_VICTORIO-PEAK (STA-0000)","0510",STA,NM5_VICTORIO Pk,"35029","","144303","","","",South Central/South East,South Central,Southwest,El Paso,"5136.14189664","5138.3","77.000002464","",No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","6","32.2073091254295",-108.126501375654,"2","2","108967",,,,,,3.446638695523725E9
albuquerque,"000X",ELP_MONTWOOD,"355267","100983","31.770831",-106.348236,"2118 B Wedgewood Dr",El Paso,El Paso,TX,"79925","3","260",QS8658-3_2100MHZ_06DT_PORT5 ,QUINTEL USA INC,"15.774","70.5","026","026332","43.0102999566398",WPM_SU_LCR_ELP_TALL_AWS_083016_ALB,Nokia,UHIC B4 RRH 2x60-4R,"29.999801161218485","026332_3_7","67086","299","62.5","3","6.0","6","","6657","37",LTE,AWS3,Macro,"0332 ELP_MONTWOOD (STA-000X)","0332",STA,ELP_MONTWOOD,"48141","","101727","","","",South Central/South East,South Central,Southwest,El Paso,"","3948.5","95.00000304000001","",No,None (VZW Owned),Yes,"",B66_10MHz_67086,"10","26","31.770831",-106.348236,"2","4","108970",POINT (-106.348236 31.770831),SDL,,,,8867468.005994817
albuquerque,"0000",NM6_EDDY,"781470","101948","32.913205",-105.968579,"29 W. Dewey Lane",Alamagordo,Otero,NM,"88310","1","0",WBX045T19X000-T01-2100 ,AMPHENOL,"16.9","90","026","026541","47.7815125038364",WPM_SU_NM_15M_AWS_052215_ALB,Nokia,"2x40AWS","29.999801161218485","026541_1_2","2050","405","43.25","7","1.0","1","4349.11103156","6658","12",LTE,AWS,Macro,"0541 NM6_EDDY (STA-0000)","0541",STA,NM6_EDDY - Summers RL,"35035","","248649","","","1650 SE of intersec Alamotero Ln and Charlie Lee Memorial Relief Road",South Central/South East,South Central,Southwest,El Paso,"4349.11103156","4341.2","90.02304956572569","",No,None (VZW Owned),Yes,"",B4_20MHz_2050,"20","8","32.913205",-105.968579,"2","2","108978",,,,,,2.0995026704801477E7
albuquerque,"0000",ELP_BOONE,"1948380","102116","31.999389",-106.606694,PID 321574 Omar Road,Anthony,El Paso,TX,"79821","1","0",HTXCW631619R000-T06-700 ,AMPHENOL,"13.3","70","026","026200","46",WPM_RU_AZNM_15M_700_052215_PHO,Nokia,UHBA B13 RRH 4x30,"99.99975145152311","026200_1","5230","345","64.5","2","6.0","6","3802.49356","6657","1",LTE,"700",Macro,"0200 ELP_BOONE (STA-0000)","0200",STA,ELP_BOONE - ALT-2 Red Rooster,"48141","","266602","02/27/2015","","",South Central/South East,South Central,Southwest,El Paso,"3802.49356","3794.2","75.01920797143806","",No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","6","31.999389",-106.606694,"2","2","108987",,,,,,4.02526202122938E8
albuquerque,"0000",ELP_BOONE,"1948380","102116","31.999389",-106.606694,PID 321574 Omar Road,Anthony,El Paso,TX,"79821","1","0",HTXCW631619R000-T02-2100 ,AMPHENOL,"15.9","70","026","026200","47.7815125038364",WPM_RU_AZNM_15M_AWS_052215_PHO,Nokia,UHIC B4 RRH 2x60-4R,"99.99975145152311","026200_1_2","2125","345","60.75","2","2.0","2","3802.49356","6657","12",LTE,AWS,Macro,"0200 ELP_BOONE (STA-0000)","0200",STA,ELP_BOONE - ALT-2 Red Rooster,"48141","","266602","02/27/2015","","",South Central/South East,South Central,Southwest,El Paso,"3802.49356","3794.2","75.01920797143806","",No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","8","31.999389",-106.606694,"2","4","108988",,,,,,6.426551263975062E8
albuquerque,"0000",ELP_BOONE,"1948380","102116","31.999389",-106.606694,PID 321574 Omar Road,Anthony,El Paso,TX,"79821","2","120",HTXCW631619R000-T05-700 ,AMPHENOL,"13.3","70","026","026200","46",WPM_RU_AZNM_15M_700_052215_PHO,Nokia,UHBA B13 RRH 4x30,"99.99975145152311","026200_2","5230","346","71","2","5.0","5","3802.49356","6657","2",LTE,"700",Macro,"0200 ELP_BOONE (STA-0000)","0200",STA,ELP_BOONE - ALT-2 Red Rooster,"48141","","266602","02/27/2015","","",South Central/South East,South Central,Southwest,El Paso,"3802.49356","3794.2","75.01920797143806","",No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","6","31.999389",-106.606694,"2","2","108989",,,,,,2.746551896760469E8
albuquerque,"0000",ELP_BOONE,"1948380","102116","31.999389",-106.606694,PID 321574 Omar Road,Anthony,El Paso,TX,"79821","2","120",HTXCW631619R000-T02-2100 ,AMPHENOL,"15.9","70","026","026200","47.7815125038364",WPM_RU_AZNM_15M_AWS_052215_PHO,Nokia,UHIC B4 RRH 2x60-4R,"99.99975145152311","026200_2_2","2125","346","60.75","2","2.0","2","3802.49356","6657","22",LTE,AWS,Macro,"0200 ELP_BOONE (STA-0000)","0200",STA,ELP_BOONE - ALT-2 Red Rooster,"48141","","266602","02/27/2015","","",South Central/South East,South Central,Southwest,El Paso,"3802.49356","3794.2","75.01920797143806","",No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","8","31.999389",-106.606694,"2","4","108990",,,,,,4.2998016966640675E8
albuquerque,"0000",ELP_BOONE,"1948380","102116","31.999389",-106.606694,PID 321574 Omar Road,Anthony,El Paso,TX,"79821","3","240",HTXCW631619R000-T02-700 ,AMPHENOL,"13.3","70","026","026200","46",WPM_RU_AZNM_15M_700_052215_PHO,Nokia,UHBA B13 RRH 4x30,"99.99975145152311","026200_3","5230","347","71","2","2.0","2","3802.49356","6657","3",LTE,"700",Macro,"0200 ELP_BOONE (STA-0000)","0200",STA,ELP_BOONE - ALT-2 Red Rooster,"48141","","266602","02/27/2015","","",South Central/South East,South Central,Southwest,El Paso,"3802.49356","3794.2","75.01920797143806","",No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","6","31.999389",-106.606694,"2","2","108991",,,,,,5.047897307384654E8
albuquerque,"0000",ELP_BOONE,"1948380","102116","31.999389",-106.606694,PID 321574 Omar Road,Anthony,El Paso,TX,"79821","3","240",HTXCW631619R000-T02-2100 ,AMPHENOL,"15.9","70","026","026200","47.7815125038364",WPM_RU_AZNM_15M_AWS_052215_PHO,Nokia,UHIC B4 RRH 2x60-4R,"99.99975145152311","026200_3_2","2125","347","60.75","2","2.0","2","3802.49356","6657","32",LTE,AWS,Macro,"0200 ELP_BOONE (STA-0000)","0200",STA,ELP_BOONE - ALT-2 Red Rooster,"48141","","266602","02/27/2015","","",South Central/South East,South Central,Southwest,El Paso,"3802.49356","3794.2","75.01920797143806","",No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","8","31.999389",-106.606694,"2","4","108992",,,,,,5.677332320493207E8
albuquerque,"0000",NM3_LEMITARNORTH,"601909","102650","34.154528",-106.930278,"8100 Duke Lane",Magdalena,Socorro,NM,"87823","1","10",SBNHH-1D85C_PORT 1 - +45_00DT_0752 ,ANDREW,"13.294","357","025","025415","47.8",WPM_RU_AZNM_15M_700_052215_PHO,Nokia,RRH4X30-U700C,"99.99975145152311","025415_1","5230","66","78.25","0","0.0","","4837.8282388","6403","1",LTE,"700",Macro,"0415 NM3_LEMITARNORTH (STA-0000)","0415",STA,NM3_Lemitar North,"35053","","202194","","","",South Central/South East,South Central,Southwest,Albuquerque,"4837.8282388","4846","364.00001164800005","",No,None (VZW Owned),No,"",B13_10MHz_5230,"10","5","34.154528",-106.930278,"2","4","109008",,,,,,1.3477589346822877E9
albuquerque,"0000",NM3_LEMITARNORTH,"601909","102650","34.154528",-106.930278,"8100 Duke Lane",Magdalena,Socorro,NM,"87823","1","10",SBNHH-1D85C_PORT 3 - +45_00DT_2155 ,ANDREW,"15.562","357","025","025415","46",WPM_RU_AZNM_15M_AWS_052215_PHO,Nokia,RRH4X45-4R-AWS,"99.99975145152311","025415_1_2","2100","66","81.75","0","0.0","","4837.8282388","6403","12",LTE,AWS,Macro,"0415 NM3_LEMITARNORTH (STA-0000)","0415",STA,NM3_Lemitar North,"35053","","202194","","","",South Central/South East,South Central,Southwest,Albuquerque,"4837.8282388","4846","364.00001164800005","",No,None (VZW Owned),No,"",B4_20MHz_2100,"20","7","34.154528",-106.930278,"2","4","109009",,,,,,1.8152181352355332E9
albuquerque,"0000",NM3_LEMITARNORTH,"601909","102650","34.154528",-106.930278,"8100 Duke Lane",Magdalena,Socorro,NM,"87823","2","130",SBNHH-1D85C_PORT 1 - +45_00DT_0752 ,ANDREW,"13.294","357","025","025415","47.8",WPM_RU_AZNM_15M_700_052215_PHO,Nokia,RRH4X30-U700C,"99.99975145152311","025415_2","5230","67","78.25","0","0.0","","4837.8282388","6403","2",LTE,"700",Macro,"0415 NM3_LEMITARNORTH (STA-0000)","0415",STA,NM3_Lemitar North,"35053","","202194","","","",South Central/South East,South Central,Southwest,Albuquerque,"4837.8282388","4846","364.00001164800005","",No,None (VZW Owned),No,"",B13_10MHz_5230,"10","5","34.154528",-106.930278,"2","4","109010",,,,,,1.1284155132682316E9
albuquerque,"0000",ELP_FNB,"355261","100957","31.758164",-106.488319,"109 North Oregon Street",El Paso,El Paso,TX,"79940","1","15",HTXCW451720X000-T04-2100 ,AMPHENOL,"17.9","204","026","026314","46.5",WPM_DU_EP_TS_AQ_TALL_PCS_112114_PHX,Nokia,UHIC B4 RRH 2x60-4R,"29.999801161218485","026314_1_2","2125","99","45","4","5.0","7","3713.91088","6657","12",LTE,AWS,Macro,"0314 ELP_FNB (STA-0000)","0314",STA,ELP_FNB,"48141","","101845","","","",South Central/South East,South Central,Southwest,El Paso,"3713.91088","3716","208.000006656","",No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","8","31.758164",-106.488319,"2","2","109013",,,,,,8799320.375598915
albuquerque,"0000",ELP_FNB,"355261","100957","31.758164",-106.488319,"109 North Oregon Street",El Paso,El Paso,TX,"79940","2","80",HTXCW451720X000-T04-2100 ,AMPHENOL,"17.9","205","026","026314","46.5",WPM_DU_EP_TS_AQ_TALL_PCS_112114_PHX,Nokia,UHIC B4 RRH 2x60-4R,"29.999801161218485","026314_2_2","2125","100","45","5","5.0","8","3713.91088","6657","22",LTE,AWS,Macro,"0314 ELP_FNB (STA-0000)","0314",STA,ELP_FNB,"48141","","101845","","","",South Central/South East,South Central,Southwest,El Paso,"3713.91088","3716","208.000006656","",No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","8","31.758164",-106.488319,"2","2","109014",,,,,,4.4250247378913365E7
albuquerque,"0000",ELP_FNB,"355261","100957","31.758164",-106.488319,"109 North Oregon Street",El Paso,El Paso,TX,"79940","3","270",HTXCW451720X000-T04-2100 ,AMPHENOL,"17.9","211","026","026314","46.5",WPM_DU_EP_TS_AQ_TALL_PCS_112114_PHX,Nokia,UHIC B4 RRH 2x60-4R,"29.999801161218485","026314_3_2","2125","101","45","4","5.0","1","3713.91088","6657","32",LTE,AWS,Macro,"0314 ELP_FNB (STA-0000)","0314",STA,ELP_FNB,"48141","","101845","","","",South Central/South East,South Central,Southwest,El Paso,"3713.91088","3716","208.000006656","",No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","8","31.758164",-106.488319,"2","2","109015",,,,,,2.7410573312940586E7
albuquerque,"0000",NM1_SUNRAY(7),"676563","103012","36.705397",-108.081244,Hwy 64 & CR 5479,Farmington,San Juan,NM,"87401","1","90",SBNHH-1D85C_PORT 3 - +45_00DT_1950 ,ANDREW,"15.235","230","025","025701","46",WPM_RU_AZNM_15M_AWS_052215_PHO,Nokia,RRH2x60-2100,"99.99975145152311","025701_1_2","2100","93","77.75","0","0.0","0","5565.39715972","6405","12",LTE,AWS,Macro,"0701 NM1_SUNRAY(7) (STA-0000)","0701",STA,NM1_SUNRAY,"35045","","161856","","",CR64 / CR 5479,South Central/South East,South Central,Southwest,Albuquerque,"5565.39715972","5566.8","250.06402657146","",No,None (VZW Owned),Yes,"",B4_10MHz_2100,"10","7","36.705397",-108.081244,"2","4","109016",,,,,,5.0797246730628425E8
albuquerque,"0000",NM3_CERRO(7),"355421","103750","34.797617",-106.820133,"6mi S of SE Los Lunas, AT&T Road",Los Lunas,Valencia,NM,"87031","3","290",SBNHH-1D85C_PORT 3 - +45_01DT_1950 ,ANDREW,"15.31","120","025","025429","47.8",WPM_RU_AZNM_15M_AWS_052215_PHO,"",Unknown,"99.99975145152311","025429_3_2","2125","287","78.5","0","1.0","1","5439.6819326","6403","32",LTE,AWS,Macro,"0429 NM3_CERRO(7) (STA-0000)","0429",STA,NM3_CERRO,"35061","","144255","","","6 Miles S of SE Los Lunas",South Central/South East,South Central,Southwest,Albuquerque,"5439.6819326","5439","231.05916055202906","",No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","7","34.797617",-106.820133,"2","2","109018",,,,,,8.977521413634131E8
albuquerque,"0000",NM6_EDDY,"781470","101948","32.913205",-105.968579,"29 W. Dewey Lane",Alamagordo,Otero,NM,"88310","2","190",WBX045T19X000-T00-2100 ,AMPHENOL,"16.9","90","026","026541","47.7815125038364",WPM_SU_NM_15M_AWS_052215_ALB,Nokia,"2x40AWS","29.999801161218485","026541_2_2","2050","406","43.25","7","0.0","0","4349.11103156","6658","22",LTE,AWS,Macro,"0541 NM6_EDDY (STA-0000)","0541",STA,NM6_EDDY - Summers RL,"35035","","248649","","","1650 SE of intersec Alamotero Ln and Charlie Lee Memorial Relief Road",South Central/South East,South Central,Southwest,El Paso,"4349.11103156","4341.2","90.02304956572569","",No,None (VZW Owned),Yes,"",B4_20MHz_2050,"20","8","32.913205",-105.968579,"2","2","109028",,,,,,1.3681395528769675E8
albuquerque,"0000",NM6_EDDY,"781470","101948","32.913205",-105.968579,"29 W. Dewey Lane",Alamagordo,Otero,NM,"88310","3","270",WBX065A17R050_2100_T00_S00 ,AMPHENOL ANTENNA SOLUTIONS,"14.7","90","026","026541","47.7815125038364",WPM_SU_NM_15M_AWS_052215_ALB,Nokia,"2x40AWS","29.999801161218485","026541_3_2","2050","407","63","0","0.0","0","4349.11103156","6658","32",LTE,AWS,Macro,"0541 NM6_EDDY (STA-0000)","0541",STA,NM6_EDDY - Summers RL,"35035","","248649","","","1650 SE of intersec Alamotero Ln and Charlie Lee Memorial Relief Road",South Central/South East,South Central,Southwest,El Paso,"4349.11103156","4341.2","90.02304956572569","",No,None (VZW Owned),Yes,"",B4_20MHz_2050,"20","8","32.913205",-105.968579,"2","2","109029",,,,,,1.5420704799843209E9
albuquerque,"0000",NM6_CORNELL,"661014","102041","32.919015",-105.928469,"2257 N Scenic Dr",Alamogordo,Otero,NM,"88310","3","330",HTXCW631619R000-T02-2100 ,AMPHENOL,"15.9","75","026","026547","47.7815125038364",WPM_SU_NM_15M_AWS_052215_ALB,"",Unknown,"29.999801161218485","026547_3_2","2050","368","60.75","4","2.0","2","4557.21471276","6658","32",LTE,AWS,Macro,"0547 NM6_CORNELL (STA-0000)","0547",STA,NM6_CORNELL_WT,"35035","","247604","","","",South Central/South East,South Central,Southwest,El Paso,"4557.21471276","4558.3","0","",No,None (VZW Owned),Yes,"",B4_20MHz_2050,"20","8","32.919015",-105.928469,"2","2","109030",,,,,,2.540595208449071E8
albuquerque,"0000",NM2_RATON,"480767","102043","36.893353",-104.438403,"100 North Cassel Ave.",Raton,Colfax,NM,"87740","1","340",QXW-80808016X-DP-EDIN ,AMPHENOL,"14","76","025","025549","47.8",WPM_RU_AZNM_15M_700_052215_PHO,"",Unknown,"99.99975145152311","025549_1","5230","150","83.5","0","0.0","","6646.98184","6404","1",LTE,"700",Macro,"0549 NM2_RATON (STA-0000)","0549",STA,NM2_RATON,"35007","","208222","","","",South Central/South East,South Central,Southwest,Albuquerque,"6646.98184","6636","121.03098886058666","",No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","5","36.893353",-104.438403,"2","4","109032",,,,,,2.1392263275025827E8
albuquerque,"0000",ABQ_TRICORE-LABS_SC,"5031609","102162","35.14717111",-106.5850439,"6220 San Mateo Blvd NE",Albuquerque,Bernalillo,NM,"87109","2","10",SBNHH-1D65A_PORT 1 - +45_03DT_2130 ,ANDREW,"14.694","32.6","025","025161","49.0308998699194",WPM_SU_ALB_LOW_PCS_112114_PHX,"",Unknown,"29.999801161218485","025161_2_2","2125","7","56.25","0","3.0","","5203.41224","6402","22",LTE,AWS,Outdoor Small Cell,"0161 ABQ_TRICORE-LABS_SC (D2-0000)","0161",D2,ABQ_TRICORE_LAB_2_SC - A,"35001","","310831","",ABQ_I-25_OSUNA,"",South Central/South East,South Central,Southwest,Albuquerque,"5203.41224","5211","35.00000112",Monopole,No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","025","35.14717111",-106.5850439,"2","2","109033",,,,,,5.8849068043938555E7
albuquerque,"0000",NM6_CORNELL,"661014","102041","32.919015",-105.928469,"2257 N Scenic Dr",Alamogordo,Otero,NM,"88310","1","60",HTXCW631619R000-T02-2100 ,AMPHENOL,"15.9","75","026","026547","47.7815125038364",WPM_SU_NM_15M_AWS_052215_ALB,"",Unknown,"29.999801161218485","026547_1_2","2050","366","60.75","0","2.0","2","4557.21471276","6658","12",LTE,AWS,Macro,"0547 NM6_CORNELL (STA-0000)","0547",STA,NM6_CORNELL_WT,"35035","","247604","","","",South Central/South East,South Central,Southwest,El Paso,"4557.21471276","4558.3","0","",No,None (VZW Owned),Yes,"",B4_20MHz_2050,"20","8","32.919015",-105.928469,"2","2","109035",,,,,,9.08200694500814E7
albuquerque,"0000",NM6_CORNELL,"661014","102041","32.919015",-105.928469,"2257 N Scenic Dr",Alamogordo,Otero,NM,"88310","2","160",HTXCW631619R000-T02-2100 ,AMPHENOL,"15.9","75","026","026547","47.7815125038364",WPM_SU_NM_15M_AWS_052215_ALB,"",Unknown,"29.999801161218485","026547_2_2","2050","367","60.75","5","2.0","2","4557.21471276","6658","22",LTE,AWS,Macro,"0547 NM6_CORNELL (STA-0000)","0547",STA,NM6_CORNELL_WT,"35035","","247604","","","",South Central/South East,South Central,Southwest,El Paso,"4557.21471276","4558.3","0","",No,None (VZW Owned),Yes,"",B4_20MHz_2050,"20","8","32.919015",-105.928469,"2","2","109036",,,,,,1.372955001414023E8
